state,district,year,residualsodiumcarbonate,gdp
Jammu And Kashmir,Reasi,2007,0.2,52630.63968
Jammu And Kashmir,Reasi,2008,0.38,55926.46375
Jammu And Kashmir,Reasi,2009,0.18000001,58635.16896
Jammu And Kashmir,Reasi,2010,0.40000001,61986.66288
Jammu And Kashmir,Reasi,2013,6.0466666,70535.8264
Jammu And Kashmir,Reasi,2014,-0.21000001,67153.76287
Jammu And Kashmir,Reasi,2015,-1.0525,80602.31028
Jammu And Kashmir,ReasiÃ‚Â ,2015,-0.2,80602.31028
Jammu And Kashmir,Srinagar,2013,-0.69999999,70535.8264
Jammu And Kashmir,Srinagar,2014,-0.18000001,67153.76287
Jammu And Kashmir,Srinagar,2015,-1.8,80602.31028
Jammu And Kashmir,Udhampur,2001,0.51999998,38436.65078
Jammu And Kashmir,Udhampur,2002,1.92,40393.03159
Jammu And Kashmir,Udhampur,2003,0.86999995,42468.63783
Jammu And Kashmir,Udhampur,2004,3.9159999,44761.01757
Jammu And Kashmir,Udhampur,2005,4.3000002,46834.30436
Jammu And Kashmir,Udhampur,2006,4.5333333,49569.35538
Jammu And Kashmir,Udhampur,2007,2.8899999,52630.63968
Jammu And Kashmir,Udhampur,2008,2.645,55926.46375
Jammu And Kashmir,Udhampur,2009,1.41,58635.16896
Jammu And Kashmir,Udhampur,2010,3.5066667,61986.66288
Jammu And Kashmir,Udhampur,2012,1.02,67315.56271
Jammu And Kashmir,Udhampur,2013,-1.865,70535.8264
Jammu And Kashmir,Udhampur,2014,-1.3088888,67153.76287
Jammu And Kashmir,Udhampur,2015,-0.43882349,80602.31028
Jharkhand,Bokaro,2007,-4.204,107985.9699
Jharkhand,Bokaro,2008,2.8199999,103643.836
Jharkhand,Bokaro,2009,1.96,113916.5553
Jharkhand,Bokaro,2012,0.039999999,149526.29
Jharkhand,Bokaro,2013,0.059999999,150609.33
Jharkhand,Chatra,2004,3.8799999,90933.65389
Jharkhand,Chatra,2008,2.1900001,103643.836
Jharkhand,Chatra,2009,3.48,113916.5553
Jharkhand,Chatra,2010,0.47999999,130488.9544
Jharkhand,Chatra,2011,1.6300001,137383.47
Jharkhand,Chatra,2012,2.2,149526.29
Jharkhand,Chatra,2013,1.5666667,150609.33
Jharkhand,Deoghar,2000,2.8,65731.28053
Jharkhand,Deoghar,2004,1.38,90933.65389
Jharkhand,Deoghar,2009,0.02,113916.5553
Jharkhand,Deoghar,2010,6.3400002,130488.9544
Jharkhand,Deoghar,2011,0.53000003,137383.47
Jharkhand,Deoghar,2013,0.0,150609.33
Jharkhand,Dhanbad,2000,1.3019737,65731.28053
Jharkhand,Dhanbad,2007,-6.5950003,107985.9699
Jharkhand,Dhanbad,2009,5.3600001,113916.5553
Jharkhand,Dhanbad,2011,3.28,137383.47
Jharkhand,Dhanbad,2012,0.80000001,149526.29
Jharkhand,Dhanbad,2013,0.75999999,150609.33
Jharkhand,Dhanbad,2018,0.0,208701.46
Jharkhand,Dumka,2005,2.0,86858.77274
Jharkhand,Dumka,2006,2.5799999,88314.32616
Jharkhand,Dumka,2008,0.0,103643.836
Jharkhand,Dumka,2009,0.94666666,113916.5553
Jharkhand,Dumka,2010,2.46,130488.9544
Jharkhand,Dumka,2011,2.22,137383.47
Jharkhand,Dumka,2012,1.22,149526.29
Jharkhand,Dumka,2013,1.0700001,150609.33
Jharkhand,Garhwa,2009,0.40000001,113916.5553
Jharkhand,Garhwa,2010,2.1600001,130488.9544
Jharkhand,Garhwa,2011,2.1600001,137383.47
Jharkhand,Garhwa,2018,0.0,208701.46
Jharkhand,Giridih,2000,4.21,65731.28053
Jharkhand,Giridih,2004,0.80000001,90933.65389
Jharkhand,Giridih,2008,1.28,103643.836
Jharkhand,Giridih,2010,0.46000001,130488.9544
Jharkhand,Giridih,2012,4.1999998,149526.29
Jharkhand,Godda,2000,4.1999998,65731.28053
Jharkhand,Godda,2004,1.3000001,90933.65389
Jharkhand,Godda,2012,1.5133333,149526.29
Jharkhand,Godda,2013,3.5799999,150609.33
Jharkhand,Gumla,2007,6.0249996,107985.9699
Jharkhand,Gumla,2008,0.2,103643.836
Jharkhand,Gumla,2009,0.70999998,113916.5553
Jharkhand,Gumla,2010,0.14,130488.9544
Jharkhand,Gumla,2011,0.14,137383.47
Jharkhand,Gumla,2012,0.66666663,149526.29
Jharkhand,Gumla,2013,0.68666667,150609.33
Jharkhand,Hazaribagh,2004,2.54,90933.65389
Jharkhand,Hazaribagh,2007,-0.2,107985.9699
Jharkhand,Hazaribagh,2008,0.12,103643.836
Jharkhand,Hazaribagh,2009,0.34,113916.5553
Jharkhand,Hazaribagh,2010,0.41999999,130488.9544
Jharkhand,Hazaribagh,2012,2.0,149526.29
Jharkhand,Hazaribagh,2013,1.5500001,150609.33
Jharkhand,Jamtara,2000,0.80000001,65731.28053
Jharkhand,Jamtara,2007,-6.1199999,107985.9699
Jharkhand,Jamtara,2010,0.62,130488.9544
Jharkhand,Khunti,2007,1.99,107985.9699
Jharkhand,Khunti,2010,0.02,130488.9544
Jharkhand,Khunti,2011,0.02,137383.47
Jharkhand,Khunti,2012,3.26,149526.29
Jharkhand,Khunti,2013,4.0700002,150609.33
Jharkhand,Koderma,2004,2.4200001,90933.65389
Jharkhand,Koderma,2013,1.08,150609.33
Jharkhand,Latehar,2004,0.02,90933.65389
Jharkhand,Latehar,2007,2.1200001,107985.9699
Jharkhand,Latehar,2009,0.40000001,113916.5553
Jharkhand,Latehar,2010,2.0,130488.9544
Jharkhand,Latehar,2012,0.18000001,149526.29
Jharkhand,Lohardaga,2007,-0.73333329,107985.9699
Jharkhand,Lohardaga,2008,0.69999999,103643.836
Jharkhand,Lohardaga,2009,2.2,113916.5553
Jharkhand,Lohardaga,2010,0.60000002,130488.9544
Jharkhand,Lohardaga,2011,1.4000001,137383.47
Jharkhand,Lohardaga,2012,0.1,149526.29
Jharkhand,Pakur,2004,2.8,90933.65389
Jharkhand,Pakur,2008,0.80000001,103643.836
Jharkhand,Pakur,2010,1.4400001,130488.9544
Jharkhand,Pakur,2011,1.55,137383.47
Jharkhand,Pakur,2012,2.3199999,149526.29
Jharkhand,Pakur,2013,5.8699999,150609.33
Jharkhand,Pakur,2018,0.0,208701.46
Jharkhand,Palamu,2001,1.28,70259.96681
Jharkhand,Palamu,2004,1.6799999,90933.65389
Jharkhand,Palamu,2006,2.8,88314.32616
Jharkhand,Palamu,2008,2.76,103643.836
Jharkhand,Palamu,2009,5.6866665,113916.5553
Jharkhand,Palamu,2010,2.24,130488.9544
Jharkhand,Palamu,2011,3.2,137383.47
Jharkhand,Palamu,2012,2.5333333,149526.29
Jharkhand,Palamu,2013,2.48,150609.33
Jharkhand,Pashchimi Singhbhum,2004,1.27,90933.65389
Jharkhand,Pashchimi Singhbhum,2005,1.4,86858.77274
Jharkhand,Pashchimi Singhbhum,2006,1.24,88314.32616
Jharkhand,Pashchimi Singhbhum,2007,5.4485717,107985.9699
Jharkhand,Pashchimi Singhbhum,2008,0.18000001,103643.836
Jharkhand,Pashchimi Singhbhum,2009,0.02,113916.5553
Jharkhand,Pashchimi Singhbhum,2010,0.74000001,130488.9544
Jharkhand,Pashchimi Singhbhum,2011,0.66666669,137383.47
Jharkhand,Pashchimi Singhbhum,2012,4.0799999,149526.29
Jharkhand,Pashchimi Singhbhum,2013,4.0,150609.33
Jharkhand,Purbi Singhbhum,2004,0.46000001,90933.65389
Jharkhand,Purbi Singhbhum,2007,-2.7175,107985.9699
Jharkhand,Purbi Singhbhum,2010,0.66000003,130488.9544
Jharkhand,Purbi Singhbhum,2011,0.66000003,137383.47
Jharkhand,Purbi Singhbhum,2012,1.17,149526.29
Jharkhand,Purbi Singhbhum,2013,0.56,150609.33
Jharkhand,Purbi Singhbhum,2014,-0.02,170568.0
Jharkhand,Purbi Singhbhum,2015,-0.44,158231.12
Jharkhand,Purbi Singhbhum,2018,0.0,208701.46
Jharkhand,Ramgarh,2007,-2.4000001,107985.9699
Jharkhand,Ranchi,2004,2.55,90933.65389
Jharkhand,Ranchi,2005,0.62,86858.77274
Jharkhand,Ranchi,2006,1.0933334,88314.32616
Jharkhand,Ranchi,2007,1.1642858,107985.9699
Jharkhand,Ranchi,2008,1.0600001,103643.836
Jharkhand,Ranchi,2009,2.3399999,113916.5553
Jharkhand,Ranchi,2010,0.23999999,130488.9544
Jharkhand,Ranchi,2011,0.78000003,137383.47
Jharkhand,Ranchi,2012,0.87,149526.29
Jharkhand,Ranchi,2013,2.4550002,150609.33
Jharkhand,Sahebganj,2010,0.44,130488.9544
Jharkhand,Sahebganj,2011,0.5,137383.47
Jharkhand,Sahebganj,2012,1.2885715,149526.29
Jharkhand,Sahebganj,2013,0.83999997,150609.33
Jharkhand,Saraikela Kharsawan,2007,4.1960001,107985.9699
Jharkhand,Saraikela Kharsawan,2008,0.44,103643.836
Jharkhand,Saraikela Kharsawan,2010,0.23999999,130488.9544
Jharkhand,Saraikela Kharsawan,2011,0.81999999,137383.47
Jharkhand,Saraikela Kharsawan,2012,3.5999999,149526.29
Jharkhand,Saraikela Kharsawan,2013,3.5999999,150609.33
Jharkhand,Simdega,2007,4.8066669,107985.9699
Jharkhand,Simdega,2008,0.40000001,103643.836
Jharkhand,Simdega,2009,1.4100001,113916.5553
Jharkhand,Simdega,2010,0.38999999,130488.9544
Jharkhand,Simdega,2011,0.40000001,137383.47
Karnataka,Bagalkote,2008,0.0,488433.5425
Karnataka,Bagalkote,2013,4.4759998,646786.9485
Karnataka,Bagalkote,2014,0.91043478,671283.498
Karnataka,Bagalkote,2016,0.0,851393.9915
Karnataka,Bagalkote,2018,0.0,974815.3001
Karnataka,Ballari,2016,0.0,851393.9915
Karnataka,Bangalore Rural,2009,3.6199999,488554.9251
Karnataka,Bangalore Rural,2010,0.36000001,538790.6955
Karnataka,Bangalore Rural,2013,2.072,646786.9485
Karnataka,Bangalore Rural,2014,0.0,671283.498
Karnataka,Bangalore Rural,2018,0.0,974815.3001
Karnataka,Bangalore,2009,3.7733333,488554.9251
Karnataka,Bangalore,2013,2.8800001,646786.9485
Karnataka,Bangalore,2014,-2.9449999,671283.498
