state,district,year,residualsodiumcarbonate,gdp_Andaman And Nicobar Islands,gdp_Andhra Pradesh,gdp_Arunachal Pradesh,gdp_Assam,gdp_Bihar,gdp_Chandigarh,gdp_Chhattisgarh,gdp_Delhi,gdp_Goa,gdp_Gujarat,gdp_Haryana,gdp_Himachal Pradesh,gdp_Jammu And Kashmir,gdp_Jharkhand,gdp_Karnataka,gdp_Kerala,gdp_Madhya Pradesh,gdp_Maharashtra,gdp_Meghalaya,gdp_Nagaland,gdp_Odisha,gdp_Pondicherry,gdp_Punjab,gdp_Rajasthan,gdp_Telangana,gdp_Tripura,gdp_Uttar Pradesh,gdp_Uttarakhand,gdp_West Bengal
Tripura,North Tripura,2016,0.0,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Tripura,North Tripura,2017,-0.20271139,5749.685598,526625.9555,13922.63,195262.2821,312605.1365,25289.46,194073.22,487631.1457,47076.84672,946511.1944,434407.1727,93524.97568,87590.6829,191573.07,915641.8926,473181.7898,441956.43,1661065.007,19963.68498,14177.79499,316191.8905,20024.15779,335056.7857,557618.207,498145.46,29505.18,922457.5125,162204.7861,623786.822
Tripura,North Tripura,2018,-0.94275528,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Tripura,South Tripura,2005,0.60000002,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Tripura,South Tripura,2006,0.22,2012.727137,251347.1421,7098.091516,98155.9187,141591.8829,13718.04899,102834.7539,204478.7109,21365.08632,338383.4784,179089.4676,44249.15254,49569.35538,88314.32616,405152.1453,231069.2216,190707.9784,780279.6914,11859.02165,7331.007948,157355.6063,9855.548955,174759.67,261962.6382,208478.0616,11424.19791,466023.3283,55116.29837,356170.7914
Tripura,South Tripura,2008,1.4133333,2557.824773,289918.0575,8603.642793,108448.3451,171625.4705,15838.25499,118439.1841,255870.0905,24046.9089,394570.3758,207976.1043,49294.6021,55926.46375,103643.836,488433.5425,267167.5889,224970.9801,884778.7477,13804.08389,8430.624493,183688.6257,11610.37096,200421.2722,296930.5963,260994.8059,13463.40499,533571.8096,71643.14296,399354.6414
Tripura,South Tripura,2009,2.74,2887.270275,309549.0583,9317.62297,118440.3321,179834.9466,16659.46124,121728.8046,276906.2527,26318.13559,450323.9227,233961.2316,51967.44709,58635.16896,113916.5553,488554.9251,291324.5256,246296.5722,970265.197,14691.29258,8908.027694,185167.8379,13703.21806,213223.6778,314237.3713,261702.8578,14841.59855,566760.9861,83903.43408,430366.1837
Tripura,South Tripura,2010,1.3099999,3138.75895,330209.0565,9720.172067,124268.4082,207295.1926,16655.58215,133464.9165,299873.9628,31500.30626,499605.604,249823.4553,56319.52394,61986.66288,130488.9544,538790.6955,309969.0947,259230.1691,1080814.588,16143.05856,9754.567268,196839.6779,14619.81649,226995.4769,361435.8555,307974.0313,15962.03005,612018.7068,92717.08884,456461.661
Tripura,South Tripura,2013,2.1933334,3811.152063,360239.2258,11226.44,138724.76,246914.742,19813.4545,163494.3264,356527.5126,27971.10229,641488.8106,314931.1968,69398.15515,70535.8264,150609.33,646786.9485,364706.7731,322597.6,1267551.27,18396.55072,11923.17526,233121.874,17238.51,267515.21,434292.2193,349592.66,20623.06,707469.1041,117777.5084,503951.5671
Tripura,South Tripura,2014,0.32285714,4151.069428,397063.8325,13081.6,146425.387,255738.8122,20353.08549,165354.2083,387638.7395,36041.68146,705628.836,333359.2475,74552.9825,67153.76287,170568.0,671283.498,382134.2555,339246.9,1345341.463,17892.85396,12406.40914,235930.7377,16054.68247,278484.6,465407.7311,372896.74,24406.6,729686.3008,125701.6631,515701.6029
Tripura,South Tripura,2015,-1.1733333,4483.208993,446996.86,12889.06,167628.666,269199.6011,22058.15927,168878.88,431729.586,41929.4433,774775.2151,372700.245,80562.91566,80602.31028,158231.12,749951.6131,411150.1494,370715.67,1452513.395,18330.23697,12599.69864,253191.6726,17024.66497,294894.8566,501921.5114,416892.3724,23745.31,792048.7594,136143.5115,546988.0509
Tripura,South Tripura,2016,0.0,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Tripura,South Tripura,2017,-0.3296738,5749.685598,526625.9555,13922.63,195262.2821,312605.1365,25289.46,194073.22,487631.1457,47076.84672,946511.1944,434407.1727,93524.97568,87590.6829,191573.07,915641.8926,473181.7898,441956.43,1661065.007,19963.68498,14177.79499,316191.8905,20024.15779,335056.7857,557618.207,498145.46,29505.18,922457.5125,162204.7861,623786.822
Tripura,South Tripura,2018,-0.77358019,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Tripura,West Tripura,2005,0.37946829,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Tripura,West Tripura,2006,0.44400001,2012.727137,251347.1421,7098.091516,98155.9187,141591.8829,13718.04899,102834.7539,204478.7109,21365.08632,338383.4784,179089.4676,44249.15254,49569.35538,88314.32616,405152.1453,231069.2216,190707.9784,780279.6914,11859.02165,7331.007948,157355.6063,9855.548955,174759.67,261962.6382,208478.0616,11424.19791,466023.3283,55116.29837,356170.7914
Tripura,West Tripura,2008,0.45999998,2557.824773,289918.0575,8603.642793,108448.3451,171625.4705,15838.25499,118439.1841,255870.0905,24046.9089,394570.3758,207976.1043,49294.6021,55926.46375,103643.836,488433.5425,267167.5889,224970.9801,884778.7477,13804.08389,8430.624493,183688.6257,11610.37096,200421.2722,296930.5963,260994.8059,13463.40499,533571.8096,71643.14296,399354.6414
Tripura,West Tripura,2009,1.348,2887.270275,309549.0583,9317.62297,118440.3321,179834.9466,16659.46124,121728.8046,276906.2527,26318.13559,450323.9227,233961.2316,51967.44709,58635.16896,113916.5553,488554.9251,291324.5256,246296.5722,970265.197,14691.29258,8908.027694,185167.8379,13703.21806,213223.6778,314237.3713,261702.8578,14841.59855,566760.9861,83903.43408,430366.1837
Tripura,West Tripura,2010,0.5,3138.75895,330209.0565,9720.172067,124268.4082,207295.1926,16655.58215,133464.9165,299873.9628,31500.30626,499605.604,249823.4553,56319.52394,61986.66288,130488.9544,538790.6955,309969.0947,259230.1691,1080814.588,16143.05856,9754.567268,196839.6779,14619.81649,226995.4769,361435.8555,307974.0313,15962.03005,612018.7068,92717.08884,456461.661
Tripura,West Tripura,2013,1.11,3811.152063,360239.2258,11226.44,138724.76,246914.742,19813.4545,163494.3264,356527.5126,27971.10229,641488.8106,314931.1968,69398.15515,70535.8264,150609.33,646786.9485,364706.7731,322597.6,1267551.27,18396.55072,11923.17526,233121.874,17238.51,267515.21,434292.2193,349592.66,20623.06,707469.1041,117777.5084,503951.5671
Tripura,West Tripura,2014,0.61000001,4151.069428,397063.8325,13081.6,146425.387,255738.8122,20353.08549,165354.2083,387638.7395,36041.68146,705628.836,333359.2475,74552.9825,67153.76287,170568.0,671283.498,382134.2555,339246.9,1345341.463,17892.85396,12406.40914,235930.7377,16054.68247,278484.6,465407.7311,372896.74,24406.6,729686.3008,125701.6631,515701.6029
Tripura,West Tripura,2017,0.49025655,5749.685598,526625.9555,13922.63,195262.2821,312605.1365,25289.46,194073.22,487631.1457,47076.84672,946511.1944,434407.1727,93524.97568,87590.6829,191573.07,915641.8926,473181.7898,441956.43,1661065.007,19963.68498,14177.79499,316191.8905,20024.15779,335056.7857,557618.207,498145.46,29505.18,922457.5125,162204.7861,623786.822
Tripura,West Tripura,2018,-0.99916977,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Agra,2004,6.8000002,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Agra,2005,3.5666666,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Uttar Pradesh,Agra,2016,-3.6680984,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Aligarh,2004,0.36000001,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Aligarh,2005,6.6533337,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Uttar Pradesh,Aligarh,2016,4.9143262,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Aligarh,2018,0.0,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Ambedkar Nagar,2004,1.745,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Ambedkar Nagar,2016,1.122,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Ambedkar Nagar,2018,0.0,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Amroha,2016,-7.4463816,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Auraiya,2004,3.9025712,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Auraiya,2016,3.0021963,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Ayodhya,2004,1.85,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Ayodhya,2016,-0.67276788,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Ayodhya,2018,0.0,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Azamgarh,2004,3.3828571,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Azamgarh,2005,3.0814285,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Uttar Pradesh,Azamgarh,2016,3.7325008,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Azamgarh,2018,0.0,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Baghpat,2005,1.2,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Uttar Pradesh,Baghpat,2016,1.8789405,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Bahraich,2016,0.97071624,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Bahraich,2018,0.0,6107.629334,558861.6852,14897.1,204627.0585,345545.4511,26654.15,209210.74,506332.4745,47424.52703,1034399.01,470327.6432,99217.82697,93071.8218,208701.46,974815.3001,510786.9336,482361.02,1728577.953,20967.94975,15054.70294,338339.411,23467.7812,353942.4692,568101.883,544440.5948,32703.15,949184.454,166518.8079,659287.8942
Uttar Pradesh,Ballia,2004,2.9714286,1619.520972,215454.7027,6543.768006,91168.98276,123786.1185,10773.89022,85009.82105,164908.8821,17958.36519,272449.3578,147482.6165,37777.56238,44761.01757,90933.65389,332758.3434,194267.4934,166392.1069,599027.635,10228.28739,6158.475154,133986.5968,7499.34147,150374.3301,219623.1495,161790.0416,9868.02291,407921.492,43080.98287,310686.6401
Uttar Pradesh,Ballia,2005,1.7800001,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
Uttar Pradesh,Ballia,2016,2.5799506,5090.617065,477565.5526,13396.43,179631.8965,289264.8743,23842.40014,187540.52,461592.3775,46370.67971,843930.3359,412054.6147,88112.12233,82635.73144,176363.12,851393.9915,443615.3007,419465.25,1596120.748,19294.85847,13487.89379,293348.2482,18283.79116,315782.9924,529650.3845,455731.09,27203.6,888453.008,150302.9427,584910.8273
Uttar Pradesh,Balrampur,2005,1.1,1705.992492,227456.699,6734.071033,93914.59854,120702.7833,11951.67548,86399.67832,181895.737,19456.84251,311996.5449,160805.9553,41021.54886,46834.30436,86858.77274,366993.4895,214150.7366,174775.7442,685815.5489,11028.007,6799.863235,139934.2738,9498.973153,157746.8314,234376.8328,187776.178,10518.45538,431731.0483,49189.05418,330249.354
