state,district,year,residualsodiumcarbonate,gdp,Gini
bihar,araria,2007,0.38,148922.2741,0.26
bihar,araria,2008,0.81,171625.4705,0.26
bihar,araria,2011,2.4000001,228497.4445,0.26
bihar,araria,2013,1.87,246914.742,0.26
bihar,arwal,2001,1.67,104271.4312,0.26
bihar,arwal,2005,2.2,120702.7833,0.26
bihar,arwal,2007,1.1896966,148922.2741,0.26
bihar,arwal,2008,1.8200001,171625.4705,0.26
bihar,arwal,2010,5.4099998,207295.1926,0.26
bihar,arwal,2011,2.335,228497.4445,0.26
bihar,arwal,2012,2.5,236932.5512,0.26
bihar,arwal,2013,1.7333333,246914.742,0.26
bihar,aurangabad,2000,4.1079998,110614.8384,0.26
bihar,aurangabad,2005,5.6657143,120702.7833,0.26
bihar,aurangabad,2009,5.6900001,179834.9466,0.26
bihar,aurangabad,2010,3.1699998,207295.1926,0.26
bihar,aurangabad,2011,3.1600001,228497.4445,0.26
bihar,aurangabad,2016,-10.548235,289264.8743,0.26
bihar,banka,2005,0.80000001,120702.7833,0.26
bihar,banka,2008,0.89499998,171625.4705,0.26
bihar,banka,2009,1.49,179834.9466,0.26
bihar,banka,2010,2.3148181,207295.1926,0.26
bihar,banka,2011,1.6566666,228497.4445,0.26
bihar,banka,2012,2.3800001,236932.5512,0.26
bihar,banka,2013,1.908,246914.742,0.26
bihar,begusarai,2000,2.9695835,110614.8384,0.26
bihar,begusarai,2005,0.77999997,120702.7833,0.26
bihar,begusarai,2008,0.5,171625.4705,0.26
bihar,begusarai,2009,0.13333333,179834.9466,0.26
bihar,begusarai,2010,2.45,207295.1926,0.26
bihar,begusarai,2011,2.1872623,228497.4445,0.26
bihar,begusarai,2012,2.47,236932.5512,0.26
bihar,begusarai,2013,1.3,246914.742,0.26
bihar,bhagalpur,2000,1.3200001,110614.8384,0.26
bihar,bhagalpur,2004,5.0999999,123786.1185,0.26
bihar,bhagalpur,2005,2.8,120702.7833,0.26
bihar,bhagalpur,2007,7.2666669,148922.2741,0.26
bihar,bhagalpur,2008,16.6,171625.4705,0.26
bihar,bhagalpur,2009,2.01,179834.9466,0.26
bihar,bhagalpur,2010,1.14,207295.1926,0.26
bihar,bhagalpur,2011,2.3880546,228497.4445,0.26
bihar,bhagalpur,2012,1.525,236932.5512,0.26
bihar,bhagalpur,2013,3.8228571,246914.742,0.26
bihar,bhojpur,2004,3.076,123786.1185,0.26
bihar,bhojpur,2005,1.8,120702.7833,0.26
bihar,bhojpur,2007,0.2,148922.2741,0.26
bihar,bhojpur,2008,2.1066666,171625.4705,0.26
bihar,bhojpur,2009,1.0,179834.9466,0.26
bihar,bhojpur,2010,0.94,207295.1926,0.26
bihar,bhojpur,2011,0.89999998,228497.4445,0.26
bihar,bhojpur,2012,1.316,236932.5512,0.26
bihar,bhojpur,2013,2.3,246914.742,0.26
bihar,buxar,2004,2.1800001,123786.1185,0.26
bihar,buxar,2007,2.27,148922.2741,0.26
bihar,buxar,2008,0.38,171625.4705,0.26
bihar,buxar,2009,1.3,179834.9466,0.26
bihar,buxar,2010,6.353333,207295.1926,0.26
bihar,buxar,2011,6.373333,228497.4445,0.26
bihar,buxar,2012,6.46,236932.5512,0.26
bihar,buxar,2013,7.3000002,246914.742,0.26
bihar,darbhanga,2001,5.6131577,104271.4312,0.26
bihar,darbhanga,2006,4.2466669,141591.8829,0.26
bihar,darbhanga,2007,3.1400001,148922.2741,0.26
bihar,darbhanga,2008,4.7633333,171625.4705,0.26
bihar,darbhanga,2009,3.0999999,179834.9466,0.26
bihar,darbhanga,2010,1.52,207295.1926,0.26
bihar,darbhanga,2011,2.3,228497.4445,0.26
bihar,darbhanga,2012,2.3733335,236932.5512,0.26
bihar,darbhanga,2013,3.5714285,246914.742,0.26
bihar,gaya,2001,3.1398165,104271.4312,0.26
bihar,gaya,2005,2.4533334,120702.7833,0.26
bihar,gaya,2007,2.3429091,148922.2741,0.26
bihar,gaya,2008,2.2666667,171625.4705,0.26
bihar,gaya,2009,3.49,179834.9466,0.26
bihar,gaya,2010,3.2733333,207295.1926,0.26
bihar,gaya,2011,2.835,228497.4445,0.26
bihar,gaya,2012,2.6949999,236932.5512,0.26
bihar,gaya,2013,2.7,246914.742,0.26
bihar,gaya,2016,0.0,289264.8743,0.26
bihar,gopalganj,2001,4.4000001,104271.4312,0.26
bihar,gopalganj,2007,3.1600001,148922.2741,0.26
bihar,gopalganj,2008,1.2866666,171625.4705,0.26
bihar,gopalganj,2009,1.8685714,179834.9466,0.26
bihar,gopalganj,2010,1.4514285,207295.1926,0.26
bihar,gopalganj,2011,4.9666667,228497.4445,0.26
bihar,gopalganj,2012,4.3800001,236932.5512,0.26
bihar,gopalganj,2013,3.6976311,246914.742,0.26
bihar,gopalganj,2016,0.0,289264.8743,0.26
bihar,jamui,2011,2.2,228497.4445,0.26
bihar,jamui,2012,2.3199999,236932.5512,0.26
bihar,jamui,2013,0.79000002,246914.742,0.26
bihar,jehanabad,2001,1.8270557,104271.4312,0.26
bihar,jehanabad,2009,8.3999996,179834.9466,0.26
bihar,jehanabad,2010,2.0599999,207295.1926,0.26
bihar,jehanabad,2011,2.3266666,228497.4445,0.26
bihar,jehanabad,2012,2.595,236932.5512,0.26
bihar,jehanabad,2013,2.5599999,246914.742,0.26
bihar,kaimur (bhabua),2007,1.2,148922.2741,0.26
bihar,kaimur (bhabua),2008,0.16,171625.4705,0.26
bihar,kaimur (bhabua),2009,3.3800001,179834.9466,0.26
bihar,kaimur (bhabua),2010,5.2199998,207295.1926,0.26
bihar,kaimur (bhabua),2011,5.1999998,228497.4445,0.26
bihar,kaimur (bhabua),2012,2.724,236932.5512,0.26
bihar,kaimur (bhabua),2013,2.3800001,246914.742,0.26
bihar,kaimur (bhabua),2015,-6.8000002,269199.6011,0.26
bihar,kaimur (bhabua),2017,-21.575056,312605.1365,0.26
bihar,kaimur (bhabua),2018,-22.761545,345545.4511,0.26
bihar,katihar,2000,1.6350851,110614.8384,0.26
bihar,katihar,2001,0.02,104271.4312,0.26
bihar,katihar,2004,0.91499996,123786.1185,0.26
bihar,katihar,2005,0.49000001,120702.7833,0.26
bihar,katihar,2007,0.70498562,148922.2741,0.26
bihar,katihar,2008,2.2160001,171625.4705,0.26
bihar,katihar,2009,0.44666666,179834.9466,0.26
bihar,katihar,2011,1.7971429,228497.4445,0.26
bihar,katihar,2012,3.6400001,236932.5512,0.26
bihar,katihar,2013,1.2911111,246914.742,0.26
bihar,khagaria,2000,2.98,110614.8384,0.26
bihar,khagaria,2007,1.8,148922.2741,0.26
bihar,khagaria,2008,0.74000001,171625.4705,0.26
bihar,khagaria,2010,0.62,207295.1926,0.26
bihar,khagaria,2011,2.395,228497.4445,0.26
bihar,khagaria,2012,2.25,236932.5512,0.26
bihar,khagaria,2013,0.9066667,246914.742,0.26
bihar,kishanganj,2004,0.85333335,123786.1185,0.26
bihar,kishanganj,2005,0.0,120702.7833,0.26
bihar,kishanganj,2008,0.91000003,171625.4705,0.26
bihar,kishanganj,2009,0.62,179834.9466,0.26
bihar,kishanganj,2011,1.3000001,228497.4445,0.26
bihar,kishanganj,2013,1.9,246914.742,0.26
bihar,kishanganj,2018,0.0,345545.4511,0.26
bihar,lakhisarai,2000,4.1199999,110614.8384,0.26
bihar,lakhisarai,2005,3.2,120702.7833,0.26
bihar,lakhisarai,2009,3.6199999,179834.9466,0.26
bihar,lakhisarai,2010,2.6849999,207295.1926,0.26
bihar,lakhisarai,2011,2.6849999,228497.4445,0.26
bihar,lakhisarai,2012,2.3133333,236932.5512,0.26
bihar,lakhisarai,2013,2.8533332,246914.742,0.26
bihar,madhepura,2008,0.77500004,171625.4705,0.26
bihar,madhepura,2011,1.135,228497.4445,0.26
bihar,madhepura,2012,1.92,236932.5512,0.26
bihar,madhepura,2013,1.95,246914.742,0.26
bihar,madhepura,2016,0.0,289264.8743,0.26
bihar,madhubani,2001,2.385,104271.4312,0.26
bihar,madhubani,2004,3.6800001,123786.1185,0.26
bihar,madhubani,2006,3.1985197,141591.8829,0.26
bihar,madhubani,2008,2.5,171625.4705,0.26
bihar,madhubani,2009,1.8000001,179834.9466,0.26
bihar,madhubani,2010,2.51,207295.1926,0.26
bihar,madhubani,2011,1.7466667,228497.4445,0.26
bihar,madhubani,2012,1.4450001,236932.5512,0.26
bihar,madhubani,2013,3.77,246914.742,0.26
bihar,munger,2005,0.62,120702.7833,0.26
bihar,munger,2007,19.58,148922.2741,0.26
bihar,munger,2008,5.8000002,171625.4705,0.26
bihar,munger,2009,1.58,179834.9466,0.26
bihar,munger,2011,5.1866665,228497.4445,0.26
bihar,munger,2012,3.8933332,236932.5512,0.26
bihar,munger,2013,0.77999997,246914.742,0.26
bihar,muzaffarpur,2001,0.39333332,104271.4312,0.26
bihar,muzaffarpur,2006,0.81333333,141591.8829,0.26
bihar,muzaffarpur,2007,1.38,148922.2741,0.26
bihar,muzaffarpur,2008,0.30000001,171625.4705,0.26
bihar,muzaffarpur,2009,2.8533332,179834.9466,0.26
bihar,muzaffarpur,2010,3.8433332,207295.1926,0.26
bihar,muzaffarpur,2011,1.89,228497.4445,0.26
bihar,muzaffarpur,2012,0.62,236932.5512,0.26
bihar,muzaffarpur,2013,0.86666667,246914.742,0.26
bihar,nalanda,2001,2.8333333,104271.4312,0.26
bihar,nalanda,2005,5.1999998,120702.7833,0.26
bihar,nalanda,2007,0.18000001,148922.2741,0.26
bihar,nalanda,2008,3.6899998,171625.4705,0.26
bihar,nalanda,2009,0.40000001,179834.9466,0.26
bihar,nalanda,2010,5.6933331,207295.1926,0.26
bihar,nalanda,2011,6.6900001,228497.4445,0.26
bihar,nalanda,2012,4.1999998,236932.5512,0.26
bihar,nalanda,2013,4.6230769,246914.742,0.26
bihar,nalanda,2016,0.0,289264.8743,0.26
bihar,nawada,2001,0.039999999,104271.4312,0.26
bihar,nawada,2005,3.2533333,120702.7833,0.26
bihar,nawada,2007,2.6618421,148922.2741,0.26
bihar,nawada,2008,1.6700001,171625.4705,0.26
bihar,nawada,2010,2.5079999,207295.1926,0.26
bihar,nawada,2011,2.1266668,228497.4445,0.26
bihar,nawada,2012,1.9,236932.5512,0.26
bihar,nawada,2013,1.8666667,246914.742,0.26
bihar,nawada,2016,0.0,289264.8743,0.26
bihar,pashchim champaran,2000,7.1199999,110614.8384,0.26
bihar,pashchim champaran,2001,2.7897513,104271.4312,0.26
bihar,pashchim champaran,2008,0.40000001,171625.4705,0.26
bihar,pashchim champaran,2009,0.40000001,179834.9466,0.26
bihar,pashchim champaran,2010,1.612,207295.1926,0.26
bihar,pashchim champaran,2011,2.6900001,228497.4445,0.26
bihar,pashchim champaran,2012,0.92000002,236932.5512,0.26
bihar,pashchim champaran,2013,0.89500004,246914.742,0.26
bihar,patna,2000,3.8636773,110614.8384,0.26
bihar,patna,2001,4.7066669,104271.4312,0.26
bihar,patna,2005,2.4199998,120702.7833,0.26
bihar,patna,2007,10.77,148922.2741,0.26
bihar,patna,2008,3.6844444,171625.4705,0.26
bihar,patna,2009,1.6900001,179834.9466,0.26
bihar,patna,2010,3.1000001,207295.1926,0.26
bihar,patna,2011,3.26,228497.4445,0.26
bihar,patna,2012,3.0999999,236932.5512,0.26
bihar,patna,2013,2.9460001,246914.742,0.26
bihar,patna,2016,0.0,289264.8743,0.26
bihar,purbi champaran,2000,7.1599998,110614.8384,0.26
bihar,purbi champaran,2001,1.42,104271.4312,0.26
bihar,purbi champaran,2008,2.6800001,171625.4705,0.26
bihar,purbi champaran,2009,2.4233334,179834.9466,0.26
bihar,purbi champaran,2010,1.3285714,207295.1926,0.26
bihar,purbi champaran,2011,2.5483551,228497.4445,0.26
bihar,purbi champaran,2012,1.0600001,236932.5512,0.26
bihar,purbi champaran,2013,1.34,246914.742,0.26
bihar,purnia,2000,0.90365112,110614.8384,0.26
bihar,purnia,2001,0.22,104271.4312,0.26
bihar,purnia,2004,1.1333333,123786.1185,0.26
bihar,purnia,2005,0.38,120702.7833,0.26
bihar,purnia,2007,0.38,148922.2741,0.26
bihar,purnia,2008,2.0,171625.4705,0.26
bihar,purnia,2009,1.22,179834.9466,0.26
bihar,purnia,2011,2.25,228497.4445,0.26
bihar,purnia,2012,0.44,236932.5512,0.26
bihar,purnia,2013,2.2857141,246914.742,0.26
bihar,purnia,2016,0.0,289264.8743,0.26
bihar,rohtas,2004,3.1399999,123786.1185,0.26
bihar,rohtas,2005,0.80000001,120702.7833,0.26
bihar,rohtas,2007,4.3600001,148922.2741,0.26
bihar,rohtas,2008,0.1,171625.4705,0.26
bihar,rohtas,2010,1.63,207295.1926,0.26
bihar,rohtas,2011,1.1633333,228497.4445,0.26
bihar,rohtas,2012,2.1900001,236932.5512,0.26
bihar,rohtas,2013,2.1355555,246914.742,0.26
bihar,saharsa,2000,1.6533333,110614.8384,0.26
bihar,saharsa,2008,1.0039999,171625.4705,0.26
bihar,saharsa,2009,0.38,179834.9466,0.26
bihar,saharsa,2010,0.21000001,207295.1926,0.26
bihar,saharsa,2011,1.9657143,228497.4445,0.26
bihar,saharsa,2012,0.28,236932.5512,0.26
bihar,saharsa,2013,1.0628572,246914.742,0.26
bihar,samastipur,2004,1.38,123786.1185,0.26
bihar,samastipur,2006,1.3975005,141591.8829,0.26
bihar,samastipur,2008,2.48,171625.4705,0.26
bihar,samastipur,2011,2.1800001,228497.4445,0.26
bihar,samastipur,2012,0.89999998,236932.5512,0.26
bihar,samastipur,2013,3.1900001,246914.742,0.26
bihar,saran,2001,1.9723899,104271.4312,0.26
bihar,saran,2007,0.83999997,148922.2741,0.26
bihar,saran,2008,1.2466667,171625.4705,0.26
bihar,saran,2009,2.1500001,179834.9466,0.26
bihar,saran,2010,2.2457142,207295.1926,0.26
bihar,saran,2011,2.9949999,228497.4445,0.26
bihar,saran,2012,7.8844447,236932.5512,0.26
bihar,saran,2013,4.8128572,246914.742,0.26
bihar,sheikhpura,2013,1.7333333,246914.742,0.26
bihar,sheikhpura,2016,0.0,289264.8743,0.26
bihar,sheohar,2009,1.78,179834.9466,0.26
bihar,sheohar,2011,0.88,228497.4445,0.26
bihar,sheohar,2013,0.80000001,246914.742,0.26
bihar,sitamarhi,2001,3.3,104271.4312,0.26
bihar,sitamarhi,2004,1.3933333,123786.1185,0.26
bihar,sitamarhi,2007,1.5,148922.2741,0.26
bihar,sitamarhi,2009,4.3899999,179834.9466,0.26
bihar,sitamarhi,2010,2.46,207295.1926,0.26
bihar,sitamarhi,2011,3.4400001,228497.4445,0.26
bihar,sitamarhi,2012,2.8700001,236932.5512,0.26
bihar,sitamarhi,2013,1.1666666,246914.742,0.26
bihar,siwan,2001,3.1829164,104271.4312,0.26
bihar,siwan,2007,2.6600001,148922.2741,0.26
bihar,siwan,2008,1.33,171625.4705,0.26
bihar,siwan,2009,1.595,179834.9466,0.26
bihar,siwan,2010,1.732,207295.1926,0.26
bihar,siwan,2011,4.0500002,228497.4445,0.26
bihar,siwan,2012,3.2,236932.5512,0.26
bihar,siwan,2013,1.6425,246914.742,0.26
bihar,supaul,2005,0.40000001,120702.7833,0.26
bihar,supaul,2008,1.3371428,171625.4705,0.26
bihar,supaul,2010,2.6099999,207295.1926,0.26
bihar,supaul,2011,2.1485715,228497.4445,0.26
bihar,supaul,2012,1.1533333,236932.5512,0.26
bihar,supaul,2013,1.8,246914.742,0.26
bihar,vaishali,2001,1.0346549,104271.4312,0.26
bihar,vaishali,2008,1.21,171625.4705,0.26
bihar,vaishali,2009,6.6900001,179834.9466,0.26
bihar,vaishali,2010,4.7066669,207295.1926,0.26
bihar,vaishali,2011,7.333333,228497.4445,0.26
bihar,vaishali,2012,2.7866669,236932.5512,0.26
bihar,vaishali,2013,0.92666668,246914.742,0.26
chandigarh,chandigarh,2004,2.1800001,10773.89022,0.39
chandigarh,chandigarh,2005,2.1800001,11951.67548,0.39
chandigarh,chandigarh,2006,3.4400001,13718.04899,0.39
chandigarh,chandigarh,2007,2.4199998,14730.12347,0.39
chandigarh,chandigarh,2009,2.3,16659.46124,0.39
chandigarh,chandigarh,2010,1.9400001,16655.58215,0.39
chandigarh,chandigarh,2012,0.83999997,18305.19436,0.39
chandigarh,chandigarh,2013,1.2533333,19813.4545,0.39
chandigarh,chandigarh,2014,2.2,20353.08549,0.39
chandigarh,chandigarh,2015,0.28,22058.15927,0.39
chandigarh,chandigarh,2017,0.0,25289.46,0.39
chandigarh,chandigarh,2018,5.1461835,26654.15,0.39
chhattisgarh,bastar,2001,0.75999999,69095.37133,0.31
chhattisgarh,bastar,2002,1.16,67927.66145,0.31
chhattisgarh,bastar,2004,0.53000003,85009.82105,0.31
chhattisgarh,bastar,2005,0.54908526,86399.67832,0.31
chhattisgarh,bastar,2006,1.0,102834.7539,0.31
chhattisgarh,bastar,2007,0.51428568,111148.2042,0.31
chhattisgarh,bastar,2008,0.70648271,118439.1841,0.31
chhattisgarh,bastar,2009,0.67752153,121728.8046,0.31
chhattisgarh,bastar,2011,-1.9911112,142273.4161,0.31
chhattisgarh,bastar,2012,0.59999996,148760.304,0.31
chhattisgarh,bastar,2014,-1.3575,165354.2083,0.31
chhattisgarh,bastar,2018,0.0,209210.74,0.31
chhattisgarh,bilaspur,2001,1.8622222,69095.37133,0.31
chhattisgarh,bilaspur,2002,1.7657143,67927.66145,0.31
chhattisgarh,bilaspur,2004,1.1290909,85009.82105,0.31
chhattisgarh,bilaspur,2005,2.0584614,86399.67832,0.31
chhattisgarh,bilaspur,2006,0.90307695,102834.7539,0.31
chhattisgarh,bilaspur,2007,0.76666665,111148.2042,0.31
chhattisgarh,bilaspur,2008,1.2514286,118439.1841,0.31
chhattisgarh,bilaspur,2009,0.92000002,121728.8046,0.31
chhattisgarh,bilaspur,2012,1.79,148760.304,0.31
chhattisgarh,bilaspur,2013,2.4419048,163494.3264,0.31
chhattisgarh,bilaspur,2014,-3.0470967,165354.2083,0.31
chhattisgarh,bilaspur,2018,0.0,209210.74,0.31
chhattisgarh,dantewada,2001,0.14,69095.37133,0.31
chhattisgarh,dantewada,2002,0.84000003,67927.66145,0.31
chhattisgarh,dantewada,2004,0.66666669,85009.82105,0.31
chhattisgarh,dantewada,2005,0.45333332,86399.67832,0.31
chhattisgarh,dantewada,2007,0.61000001,111148.2042,0.31
chhattisgarh,dantewada,2008,0.63999999,118439.1841,0.31
chhattisgarh,dhamtari,2001,0.71999997,69095.37133,0.31
chhattisgarh,dhamtari,2002,1.54,67927.66145,0.31
chhattisgarh,dhamtari,2004,0.75599998,85009.82105,0.31
chhattisgarh,dhamtari,2005,1.3925,86399.67832,0.31
chhattisgarh,dhamtari,2006,0.75999999,102834.7539,0.31
chhattisgarh,dhamtari,2007,1.1266667,111148.2042,0.31
chhattisgarh,dhamtari,2008,1.4577777,118439.1841,0.31
chhattisgarh,dhamtari,2009,1.2,121728.8046,0.31
chhattisgarh,dhamtari,2011,-10.18,142273.4161,0.31
chhattisgarh,dhamtari,2012,0.72000003,148760.304,0.31
chhattisgarh,dhamtari,2013,0.33333334,163494.3264,0.31
chhattisgarh,dhamtari,2014,-0.74428576,165354.2083,0.31
chhattisgarh,dhamtari,2018,0.0,209210.74,0.31
chhattisgarh,durg,2001,2.2,69095.37133,0.31
chhattisgarh,durg,2002,1.256,67927.66145,0.31
chhattisgarh,durg,2004,2.2125001,85009.82105,0.31
chhattisgarh,durg,2005,3.0599999,86399.67832,0.31
chhattisgarh,durg,2006,0.80000001,102834.7539,0.31
chhattisgarh,durg,2007,0.48999998,111148.2042,0.31
chhattisgarh,durg,2008,1.362,118439.1841,0.31
chhattisgarh,durg,2009,1.6,121728.8046,0.31
chhattisgarh,durg,2011,-0.33000004,142273.4161,0.31
chhattisgarh,durg,2012,1.552,148760.304,0.31
chhattisgarh,durg,2014,-7.1666665,165354.2083,0.31
chhattisgarh,durg,2018,0.0,209210.74,0.31
chhattisgarh,jammu,2003,2.5618181,80688.48171,0.31
chhattisgarh,janjgir-champa,2001,0.60000002,69095.37133,0.31
chhattisgarh,janjgir-champa,2004,5.0,85009.82105,0.31
chhattisgarh,janjgir-champa,2005,2.5450001,86399.67832,0.31
chhattisgarh,janjgir-champa,2006,1.1333333,102834.7539,0.31
chhattisgarh,janjgir-champa,2007,1.132,111148.2042,0.31
chhattisgarh,janjgir-champa,2008,0.40000001,118439.1841,0.31
chhattisgarh,janjgir-champa,2009,2.0,121728.8046,0.31
chhattisgarh,janjgir-champa,2012,3.3150001,148760.304,0.31
chhattisgarh,janjgir-champa,2013,1.0266666,163494.3264,0.31
chhattisgarh,janjgir-champa,2014,-3.0165517,165354.2083,0.31
chhattisgarh,janjgir-champa,2017,0.0,194073.22,0.31
chhattisgarh,janjgir-champa,2018,0.0,209210.74,0.31
chhattisgarh,jashpur,2001,0.29500002,69095.37133,0.31
chhattisgarh,jashpur,2002,0.40000001,67927.66145,0.31
chhattisgarh,jashpur,2004,0.86666667,85009.82105,0.31
chhattisgarh,jashpur,2005,0.66727275,86399.67832,0.31
chhattisgarh,jashpur,2006,0.48666668,102834.7539,0.31
chhattisgarh,jashpur,2007,0.62833333,111148.2042,0.31
chhattisgarh,jashpur,2008,0.495,118439.1841,0.31
chhattisgarh,jashpur,2009,0.79333335,121728.8046,0.31
chhattisgarh,jashpur,2011,-1.6145455,142273.4161,0.31
chhattisgarh,jashpur,2012,0.39000002,148760.304,0.31
chhattisgarh,jashpur,2013,0.79333335,163494.3264,0.31
chhattisgarh,jashpur,2014,-0.93179488,165354.2083,0.31
chhattisgarh,jashpur,2018,0.0,209210.74,0.31
chhattisgarh,kabirdham,2001,2.5266666,69095.37133,0.31
chhattisgarh,kabirdham,2002,2.3050001,67927.66145,0.31
chhattisgarh,kabirdham,2004,1.1800001,85009.82105,0.31
chhattisgarh,kabirdham,2005,2.98,86399.67832,0.31
chhattisgarh,kabirdham,2006,2.8799999,102834.7539,0.31
chhattisgarh,kabirdham,2007,2.4000001,111148.2042,0.31
chhattisgarh,kabirdham,2008,2.76,118439.1841,0.31
chhattisgarh,kabirdham,2009,1.3933333,121728.8046,0.31
chhattisgarh,kabirdham,2012,2.3233333,148760.304,0.31
chhattisgarh,kabirdham,2014,3.1466668,165354.2083,0.31
chhattisgarh,kabirdham,2018,0.0,209210.74,0.31
chhattisgarh,kanker,2001,1.42,69095.37133,0.31
chhattisgarh,kanker,2002,1.36,67927.66145,0.31
chhattisgarh,kanker,2004,1.1514286,85009.82105,0.31
chhattisgarh,kanker,2005,0.86477089,86399.67832,0.31
chhattisgarh,kanker,2006,1.38,102834.7539,0.31
chhattisgarh,kanker,2007,1.095,111148.2042,0.31
chhattisgarh,kanker,2008,1.6466666,118439.1841,0.31
chhattisgarh,kanker,2011,0.059999999,142273.4161,0.31
chhattisgarh,kanker,2012,0.28,148760.304,0.31
chhattisgarh,kanker,2014,-1.5,165354.2083,0.31
chhattisgarh,kanker,2018,0.0,209210.74,0.31
chhattisgarh,korba,2001,0.90666664,69095.37133,0.31
chhattisgarh,korba,2002,0.76999998,67927.66145,0.31
chhattisgarh,korba,2004,0.48000002,85009.82105,0.31
chhattisgarh,korba,2005,0.54000002,86399.67832,0.31
chhattisgarh,korba,2006,0.57142854,102834.7539,0.31
chhattisgarh,korba,2007,1.4,111148.2042,0.31
chhattisgarh,korba,2008,0.78999996,118439.1841,0.31
chhattisgarh,korba,2009,0.80000001,121728.8046,0.31
chhattisgarh,korba,2012,2.1159999,148760.304,0.31
chhattisgarh,korba,2013,1.4163637,163494.3264,0.31
chhattisgarh,korba,2014,-1.7224391,165354.2083,0.31
chhattisgarh,korba,2018,0.0,209210.74,0.31
chhattisgarh,korea,2001,2.8999999,69095.37133,0.31
chhattisgarh,korea,2002,2.9733334,67927.66145,0.31
chhattisgarh,korea,2004,2.2533333,85009.82105,0.31
chhattisgarh,korea,2005,2.1299999,86399.67832,0.31
chhattisgarh,korea,2006,1.7514286,102834.7539,0.31
chhattisgarh,korea,2007,1.6633333,111148.2042,0.31
chhattisgarh,korea,2008,1.6799999,118439.1841,0.31
chhattisgarh,korea,2009,0.38,121728.8046,0.31
chhattisgarh,korea,2012,1.472,148760.304,0.31
chhattisgarh,korea,2013,0.38,163494.3264,0.31
chhattisgarh,korea,2014,-1.1090908,165354.2083,0.31
chhattisgarh,korea,2018,0.0,209210.74,0.31
chhattisgarh,mahasamund,2001,1.6066667,69095.37133,0.31
chhattisgarh,mahasamund,2002,1.2766666,67927.66145,0.31
chhattisgarh,mahasamund,2004,1.2111111,85009.82105,0.31
chhattisgarh,mahasamund,2005,2.1457143,86399.67832,0.31
chhattisgarh,mahasamund,2006,6.9120002,102834.7539,0.31
chhattisgarh,mahasamund,2007,2.0,111148.2042,0.31
chhattisgarh,mahasamund,2008,1.1925,118439.1841,0.31
chhattisgarh,mahasamund,2009,1.1266667,121728.8046,0.31
chhattisgarh,mahasamund,2012,2.3266668,148760.304,0.31
