state,district,year,residualsodiumcarbonate
Rajasthan,Bundi,2016,0.0
Rajasthan,Bundi,2018,0.0
Rajasthan,Chittaurgarh,2011,5.2199998
Rajasthan,Chittaurgarh,2012,4.0
Rajasthan,Chittaurgarh,2014,-11.36
Rajasthan,Chittaurgarh,2018,0.0
Rajasthan,Chittorgarh,2000,4.2611537
Rajasthan,Chittorgarh,2001,3.6114285
Rajasthan,Chittorgarh,2002,5.5433335
Rajasthan,Chittorgarh,2003,7.98
Rajasthan,Chittorgarh,2004,4.7975001
Rajasthan,Chittorgarh,2005,2.8050001
Rajasthan,Chittorgarh,2006,6.7085714
Rajasthan,Chittorgarh,2007,5.0657144
Rajasthan,Chittorgarh,2008,8.5300007
Rajasthan,Chittorgarh,2009,3.9466667
Rajasthan,Chittorgarh,2010,2.3467214
Rajasthan,Chittorgarh,2011,5.098
Rajasthan,Chittorgarh,2012,2.4000001
Rajasthan,Chittorgarh,2013,4.8699999
Rajasthan,Chittorgarh,2014,-6.0492306
Rajasthan,Chittorgarh,2015,-3.0628572
Rajasthan,Chittorgarh,2018,0.0
Rajasthan,Churu,2000,6.9933333
Rajasthan,Churu,2001,8.7257147
Rajasthan,Churu,2002,10.733333
Rajasthan,Churu,2004,11.623333
Rajasthan,Churu,2005,14.958
Rajasthan,Churu,2006,3.3499999
Rajasthan,Churu,2007,8.4449997
Rajasthan,Churu,2008,10.065
Rajasthan,Churu,2009,8.4840002
Rajasthan,Churu,2010,6.4618182
Rajasthan,Churu,2011,8.4879999
Rajasthan,Churu,2012,12.202222
Rajasthan,Churu,2013,6.96
Rajasthan,Churu,2014,-12.545333
Rajasthan,Churu,2015,2.2364705
Rajasthan,Churu,2018,0.0
Rajasthan,Dausa,2000,4.6799998
Rajasthan,Dausa,2001,9.9381819
Rajasthan,Dausa,2002,6.1599998
Rajasthan,Dausa,2004,10.091667
Rajasthan,Dausa,2005,8.8599997
Rajasthan,Dausa,2006,8.7769232
Rajasthan,Dausa,2007,11.272727
Rajasthan,Dausa,2008,18.639999
Rajasthan,Dausa,2009,10.303637
Rajasthan,Dausa,2010,8.0514288
Rajasthan,Dausa,2011,6.3244443
Rajasthan,Dausa,2012,8.2066669
Rajasthan,Dausa,2013,10.2
Rajasthan,Dausa,2014,-3.3540001
Rajasthan,Dausa,2015,2.4319999
Rajasthan,Dausa,2018,0.0
Rajasthan,Dhaulpur,2002,19.620001
Rajasthan,Dhaulpur,2004,16.82
Rajasthan,Dhaulpur,2005,8.8199997
Rajasthan,Dhaulpur,2007,17.139999
Rajasthan,Dhaulpur,2009,8.8199997
Rajasthan,Dhaulpur,2014,-31.219999
Rajasthan,Dhaulpur,2015,-55.68
Rajasthan,Dhaulpur,2018,0.0
Rajasthan,Dholpur,2000,7.4066668
Rajasthan,Dholpur,2001,4.3893862
Rajasthan,Dholpur,2002,7.2080002
Rajasthan,Dholpur,2004,10.305
Rajasthan,Dholpur,2005,6.3959999
Rajasthan,Dholpur,2006,7.4099998
Rajasthan,Dholpur,2007,4.4606929
Rajasthan,Dholpur,2008,1.04
Rajasthan,Dholpur,2009,3.8828571
Rajasthan,Dholpur,2010,13.823999
Rajasthan,Dholpur,2011,15.4
Rajasthan,Dholpur,2012,4.1760001
Rajasthan,Dholpur,2013,5.7466669
Rajasthan,Dholpur,2014,-1.124
Rajasthan,Dholpur,2015,-2.1563635
Rajasthan,Dholpur,2018,0.0
Rajasthan,Dungarpur,2001,2.6742857
Rajasthan,Dungarpur,2002,2.3380001
Rajasthan,Dungarpur,2004,2.0799999
Rajasthan,Dungarpur,2005,5.7533331
Rajasthan,Dungarpur,2006,2.0085714
Rajasthan,Dungarpur,2007,2.332
Rajasthan,Dungarpur,2008,2.76
Rajasthan,Dungarpur,2009,2.4324999
Rajasthan,Dungarpur,2010,4.9400001
Rajasthan,Dungarpur,2011,0.47499999
Rajasthan,Dungarpur,2013,1.3166667
Rajasthan,Dungarpur,2014,-0.6785714
Rajasthan,Dungarpur,2015,-3.9300001
Rajasthan,Dungarpur,2018,0.0
Rajasthan,Ganganagar,2000,5.2742858
Rajasthan,Ganganagar,2001,3.0688889
Rajasthan,Ganganagar,2002,7.2933335
Rajasthan,Ganganagar,2004,4.8175001
Rajasthan,Ganganagar,2005,6.4533334
Rajasthan,Ganganagar,2006,4.3028569
Rajasthan,Ganganagar,2007,7.4666667
Rajasthan,Ganganagar,2008,8.5085716
Rajasthan,Ganganagar,2009,3.6200001
Rajasthan,Ganganagar,2010,11.942857
Rajasthan,Ganganagar,2011,8.816
Rajasthan,Ganganagar,2012,5.7857141
Rajasthan,Ganganagar,2013,4.1799998
Rajasthan,Ganganagar,2014,-19.866154
Rajasthan,Ganganagar,2015,-3.8399999
Rajasthan,Ganganagar,2018,0.0
Rajasthan,Hanumangarh,2000,17.41
Rajasthan,Hanumangarh,2001,5.0742855
Rajasthan,Hanumangarh,2002,4.0299997
Rajasthan,Hanumangarh,2004,9.9300003
Rajasthan,Hanumangarh,2005,3.724
Rajasthan,Hanumangarh,2006,5.0799999
Rajasthan,Hanumangarh,2007,2.22
Rajasthan,Hanumangarh,2008,9.6099997
Rajasthan,Hanumangarh,2009,5.915
Rajasthan,Hanumangarh,2010,5.5425
Rajasthan,Hanumangarh,2011,4.0142856
Rajasthan,Hanumangarh,2012,8.4799995
Rajasthan,Hanumangarh,2013,6.6680002
Rajasthan,Hanumangarh,2014,-4.3373914
Rajasthan,Hanumangarh,2015,-12.457
Rajasthan,Hanumangarh,2018,0.0
Rajasthan,Jaipur,2000,7.9066668
Rajasthan,Jaipur,2001,12.488353
Rajasthan,Jaipur,2002,10.432
Rajasthan,Jaipur,2004,9.0173159
Rajasthan,Jaipur,2005,12.176666
Rajasthan,Jaipur,2006,10.085
Rajasthan,Jaipur,2007,11.865
Rajasthan,Jaipur,2008,8.8150005
Rajasthan,Jaipur,2009,12.856645
Rajasthan,Jaipur,2010,12.484615
Rajasthan,Jaipur,2011,6.2950001
Rajasthan,Jaipur,2012,11.201097
Rajasthan,Jaipur,2013,8.7555552
Rajasthan,Jaipur,2014,8.8236361
Rajasthan,Jaipur,2015,3.1895654
Rajasthan,Jaipur,2018,0.0
Rajasthan,Jaisalmer,2000,4.4900002
Rajasthan,Jaisalmer,2001,5.1178946
Rajasthan,Jaisalmer,2002,5.165
Rajasthan,Jaisalmer,2004,5.8724999
Rajasthan,Jaisalmer,2005,6.0106015
Rajasthan,Jaisalmer,2006,5.0799999
Rajasthan,Jaisalmer,2007,5.9363637
Rajasthan,Jaisalmer,2008,5.9611764
Rajasthan,Jaisalmer,2009,5.2147827
Rajasthan,Jaisalmer,2010,2.608
Rajasthan,Jaisalmer,2011,3.052
Rajasthan,Jaisalmer,2012,4.5225
Rajasthan,Jaisalmer,2013,4.8280001
Rajasthan,Jaisalmer,2014,-6.8660002
Rajasthan,Jaisalmer,2015,-4.5781817
Rajasthan,Jaisalmer,2018,0.0
Rajasthan,Jalore,2000,4.675384
Rajasthan,Jalore,2001,5.2839999
Rajasthan,Jalore,2002,6.6142168
Rajasthan,Jalore,2003,6.3800001
Rajasthan,Jalore,2004,6.455389
Rajasthan,Jalore,2005,6.6428571
Rajasthan,Jalore,2007,5.9571428
Rajasthan,Jalore,2008,8.3050003
Rajasthan,Jalore,2009,6.8228574
Rajasthan,Jalore,2010,5.9971428
Rajasthan,Jalore,2011,11.46
Rajasthan,Jalore,2012,7.1999998
Rajasthan,Jalore,2013,5.9499998
Rajasthan,Jalore,2014,-0.46249992
Rajasthan,Jalore,2015,3.8199999
Rajasthan,Jalore,2018,0.0
Rajasthan,Jhalawar,2001,2.72
Rajasthan,Jhalawar,2002,3.76
Rajasthan,Jhalawar,2004,2.3399999
Rajasthan,Jhalawar,2005,2.1333334
Rajasthan,Jhalawar,2006,4.2666669
Rajasthan,Jhalawar,2007,4.0300002
Rajasthan,Jhalawar,2009,1.13
Rajasthan,Jhalawar,2010,12.860001
Rajasthan,Jhalawar,2011,2.7949998
Rajasthan,Jhalawar,2012,0.92000002
Rajasthan,Jhalawar,2013,1.1533333
Rajasthan,Jhalawar,2014,-8.5039997
Rajasthan,Jhalawar,2015,-4.4104762
Rajasthan,Jhalawar,2018,0.0
Rajasthan,Jhunjhunu,2000,13.750626
Rajasthan,Jhunjhunu,2001,7.7360449
Rajasthan,Jhunjhunu,2002,6.4972715
Rajasthan,Jhunjhunu,2004,5.0749998
Rajasthan,Jhunjhunu,2005,4.6999998
Rajasthan,Jhunjhunu,2006,5.2399998
Rajasthan,Jhunjhunu,2007,8.7299995
Rajasthan,Jhunjhunu,2008,8.46
Rajasthan,Jhunjhunu,2009,10.844
Rajasthan,Jhunjhunu,2010,7.4148026
Rajasthan,Jhunjhunu,2011,10.971026
Rajasthan,Jhunjhunu,2012,12.491667
Rajasthan,Jhunjhunu,2013,4.0
Rajasthan,Jhunjhunu,2014,7.1381817
Rajasthan,Jhunjhunu,2015,0.64625007
Rajasthan,Jhunjhunun,2004,18.52
Rajasthan,Jhunjhunun,2005,18.040001
Rajasthan,Jhunjhunun,2006,14.84
Rajasthan,Jhunjhunun,2007,12.48
Rajasthan,Jhunjhunun,2008,10.38
Rajasthan,Jhunjhunun,2009,17.860001
Rajasthan,Jhunjhunun,2010,13.58
Rajasthan,Jhunjhunun,2011,14.4
Rajasthan,Jhunjhunun,2012,13.8
Rajasthan,Jhunjhunun,2014,9.1199999
Rajasthan,Jhunjhunun,2015,1.9400001
Rajasthan,Jodhpur,2000,6.5085831
Rajasthan,Jodhpur,2001,15.04
Rajasthan,Jodhpur,2002,10.491428
Rajasthan,Jodhpur,2004,7.9724998
Rajasthan,Jodhpur,2006,7.9863815
Rajasthan,Jodhpur,2007,10.226666
Rajasthan,Jodhpur,2008,3.7356606
Rajasthan,Jodhpur,2009,7.7149997
Rajasthan,Jodhpur,2010,10.656
Rajasthan,Jodhpur,2011,8.7600002
Rajasthan,Jodhpur,2012,6.1690907
Rajasthan,Jodhpur,2013,6.9566665
Rajasthan,Jodhpur,2014,-7.0676188
Rajasthan,Jodhpur,2015,1.7222221
Rajasthan,Jodhpur,2018,0.0
Rajasthan,Karauli,2000,7.8077078
Rajasthan,Karauli,2001,1.476
Rajasthan,Karauli,2002,2.6900001
Rajasthan,Karauli,2004,6.6999998
Rajasthan,Karauli,2005,9.5733328
Rajasthan,Karauli,2006,8.3319998
Rajasthan,Karauli,2007,8.9933329
Rajasthan,Karauli,2008,5.7120004
Rajasthan,Karauli,2009,2.51
Rajasthan,Karauli,2010,12.18
Rajasthan,Karauli,2011,7.3866668
Rajasthan,Karauli,2012,4.0066667
Rajasthan,Karauli,2013,4.3966665
Rajasthan,Karauli,2014,-6.21
Rajasthan,Karauli,2015,-1.3329412
Rajasthan,Karauli,2018,0.0
Rajasthan,Kota,2000,4.9666667
Rajasthan,Kota,2001,9.3314285
Rajasthan,Kota,2002,5.0999999
Rajasthan,Kota,2004,6.8685713
Rajasthan,Kota,2005,5.7800002
Rajasthan,Kota,2006,5.2199998
Rajasthan,Kota,2007,8.9200001
Rajasthan,Kota,2008,10.112
Rajasthan,Kota,2009,10.297143
Rajasthan,Kota,2010,4.9050002
Rajasthan,Kota,2011,18.434999
Rajasthan,Kota,2012,5.8600001
Rajasthan,Kota,2013,1.4133333
Rajasthan,Kota,2014,-2.6092308
Rajasthan,Kota,2015,0.78571427
Rajasthan,Kota,2018,0.0
Rajasthan,Nagaur,2000,8.9914341
Rajasthan,Nagaur,2001,11.102858
Rajasthan,Nagaur,2002,9.2534561
Rajasthan,Nagaur,2004,10.415385
Rajasthan,Nagaur,2005,8.2818184
Rajasthan,Nagaur,2006,5.934
Rajasthan,Nagaur,2007,11.243333
Rajasthan,Nagaur,2008,14.635
Rajasthan,Nagaur,2009,12.618
Rajasthan,Nagaur,2010,12.857778
Rajasthan,Nagaur,2011,11.498182
Rajasthan,Nagaur,2012,16.674608
Rajasthan,Nagaur,2013,12.644191
Rajasthan,Nagaur,2014,-14.08909
Rajasthan,Nagaur,2015,-13.46
Rajasthan,Nagaur,2018,0.0
Rajasthan,Pali,2000,7.4733334
Rajasthan,Pali,2001,10.603077
Rajasthan,Pali,2002,13.556
Rajasthan,Pali,2004,12.585
Rajasthan,Pali,2005,12.54
Rajasthan,Pali,2006,14.211429
Rajasthan,Pali,2007,13.232
Rajasthan,Pali,2008,16.488001
Rajasthan,Pali,2009,13.593333
Rajasthan,Pali,2010,13.998
Rajasthan,Pali,2011,18.021429
Rajasthan,Pali,2012,15.928888
Rajasthan,Pali,2013,15.251111
Rajasthan,Pali,2014,-0.77888864
Rajasthan,Pali,2015,-1.2905264
Rajasthan,Pali,2018,0.0
Rajasthan,Pratapgarh,2000,1.2
Rajasthan,Pratapgarh,2005,0.81999999
Rajasthan,Pratapgarh,2006,1.6333333
Rajasthan,Pratapgarh,2009,1.3200001
Rajasthan,Pratapgarh,2010,1.4000001
Rajasthan,Pratapgarh,2012,0.40000001
Rajasthan,Rajsamand,2000,4.7600002
Rajasthan,Rajsamand,2001,4.4763637
Rajasthan,Rajsamand,2002,8.8924999
Rajasthan,Rajsamand,2004,4.198
Rajasthan,Rajsamand,2005,3.1949999
Rajasthan,Rajsamand,2006,7.3400002
Rajasthan,Rajsamand,2007,3.0666666
Rajasthan,Rajsamand,2008,19.858
Rajasthan,Rajsamand,2009,5.7953849
Rajasthan,Rajsamand,2010,2.6142857
Rajasthan,Rajsamand,2011,5.4709091
Rajasthan,Rajsamand,2012,5.1942859
Rajasthan,Rajsamand,2013,3.6866665
Rajasthan,Rajsamand,2014,-8.132308
Rajasthan,Rajsamand,2015,-8.1211109
Rajasthan,Rajsamand,2018,0.0
Rajasthan,Sawai Madhopur,2000,8.2950001
Rajasthan,Sawai Madhopur,2001,9.2950001
Rajasthan,Sawai Madhopur,2002,7.2466664
Rajasthan,Sawai Madhopur,2004,10.903637
Rajasthan,Sawai Madhopur,2005,8.724
Rajasthan,Sawai Madhopur,2006,7.9488888
Rajasthan,Sawai Madhopur,2007,7.737143
Rajasthan,Sawai Madhopur,2008,6.2199998
Rajasthan,Sawai Madhopur,2009,9.2950001
Rajasthan,Sawai Madhopur,2010,10.628572
Rajasthan,Sawai Madhopur,2011,12.197143
Rajasthan,Sawai Madhopur,2012,7.1025
Rajasthan,Sawai Madhopur,2013,2.6949999
Rajasthan,Sawai Madhopur,2014,-5.7988887
Rajasthan,Sawai Madhopur,2015,-2.7752941
Rajasthan,Sawai Madhopur,2018,0.0
Rajasthan,Sikar,2000,15.91
Rajasthan,Sikar,2001,10.622222
Rajasthan,Sikar,2002,1.3
Rajasthan,Sikar,2004,20.737501
Rajasthan,Sikar,2005,11.006667
Rajasthan,Sikar,2006,7.0300002
Rajasthan,Sikar,2007,12.18375
Rajasthan,Sikar,2008,11.65
Rajasthan,Sikar,2009,11.613967
Rajasthan,Sikar,2010,10.781905
Rajasthan,Sikar,2011,12.618182
Rajasthan,Sikar,2012,10.125714
Rajasthan,Sikar,2013,6.586154
Rajasthan,Sikar,2014,2.8066669
Rajasthan,Sikar,2015,-3.49
Rajasthan,Sikar,2018,0.0
Rajasthan,Sirohi,2000,1.64
Rajasthan,Sirohi,2001,3.4066668
Rajasthan,Sirohi,2002,1.0166667
Rajasthan,Sirohi,2004,2.3499999
Rajasthan,Sirohi,2005,3.9333334
Rajasthan,Sirohi,2007,4.0533333
Rajasthan,Sirohi,2008,2.1033332
Rajasthan,Sirohi,2009,3.4066668
Rajasthan,Sirohi,2010,4.3800001
Rajasthan,Sirohi,2011,1.77
Rajasthan,Sirohi,2012,1.0
Rajasthan,Sirohi,2013,1.5933334
Rajasthan,Sirohi,2014,-8.5364704
Rajasthan,Sirohi,2015,-9.8872728
Rajasthan,Sirohi,2018,0.0
Rajasthan,Tonk,2000,10.125714
Rajasthan,Tonk,2001,11.085714
Rajasthan,Tonk,2002,12.176667
Rajasthan,Tonk,2004,12.126
Rajasthan,Tonk,2005,13.213333
Rajasthan,Tonk,2006,7.3799996
Rajasthan,Tonk,2008,6.1100001
Rajasthan,Tonk,2009,14.357142
Rajasthan,Tonk,2010,7.8771429
Rajasthan,Tonk,2011,9.1780005
Rajasthan,Tonk,2012,12.222222
Rajasthan,Tonk,2013,3.7
Rajasthan,Tonk,2014,-5.9500003
Rajasthan,Tonk,2015,3.7726316
Rajasthan,Tonk,2018,0.0
Rajasthan,Udaipur,2000,5.46
Rajasthan,Udaipur,2001,2.8789999
Rajasthan,Udaipur,2002,3.4733334
Rajasthan,Udaipur,2004,2.586
Rajasthan,Udaipur,2005,1.395
Rajasthan,Udaipur,2006,2.6583333
Rajasthan,Udaipur,2007,3.925
Rajasthan,Udaipur,2008,2.6566668
Rajasthan,Udaipur,2009,2.957
Rajasthan,Udaipur,2010,2.638
Rajasthan,Udaipur,2011,3.9400001
Rajasthan,Udaipur,2012,3.3599999
Rajasthan,Udaipur,2013,3.79125
Rajasthan,Udaipur,2014,-5.9614816
Rajasthan,Udaipur,2015,4.6555562
Rajasthan,Udaipur,2018,0.0
Tamil Nadu,Coimbatore,2011,1.9400001
Tamil Nadu,Cuddalore,2013,0.0
Tamil Nadu,Krishnagiri,2010,0.60000002
Tamil Nadu,Theni,2005,2.28
Tamil Nadu,Theni,2010,3.9200001
Tamil Nadu,Theni,2017,0.0
Tamil Nadu,Virudhunagar,2017,0.0
Tamilnadu,Ariyalur,2001,3.27
Tamilnadu,Ariyalur,2004,11.5
Tamilnadu,Ariyalur,2005,14.22
Tamilnadu,Ariyalur,2006,5.4000001
Tamilnadu,Ariyalur,2007,4.3800001
Tamilnadu,Ariyalur,2009,2.6066668
Tamilnadu,Ariyalur,2010,4.0733333
Tamilnadu,Ariyalur,2011,8.1199999
Tamilnadu,Ariyalur,2013,0.0
Tamilnadu,Ariyalur,2015,-0.92666674
Tamilnadu,Ariyalur,2016,0.0
Tamilnadu,Ariyalur,2018,0.0
Tamilnadu,Chennai,2000,6.2933335
Tamilnadu,Chennai,2001,2.72
Tamilnadu,Chennai,2002,5.1099997
Tamilnadu,Chennai,2004,0.89499998
Tamilnadu,Chennai,2006,1.97
Tamilnadu,Chennai,2007,2.4000001
Tamilnadu,Chennai,2009,0.38
Tamilnadu,Chennai,2010,2.2620652
Tamilnadu,Chennai,2013,0.0
Tamilnadu,Chennai,2014,-1.505
Tamilnadu,Chennai,2015,-2.0857141
Tamilnadu,Chennai,2016,0.0
Tamilnadu,Chennai,2017,0.0
Tamilnadu,Chennai,2018,0.0
Tamilnadu,Coimbatore,2000,4.5899997
Tamilnadu,Coimbatore,2001,1.2333333
Tamilnadu,Coimbatore,2002,3.5
Tamilnadu,Coimbatore,2004,2.6900001
Tamilnadu,Coimbatore,2006,1.92
Tamilnadu,Coimbatore,2007,5.1799998
Tamilnadu,Coimbatore,2009,0.74000001
Tamilnadu,Coimbatore,2010,4.21
Tamilnadu,Coimbatore,2013,0.0
Tamilnadu,Coimbatore,2014,-5.7199998
Tamilnadu,Coimbatore,2015,-2.404
Tamilnadu,Coimbatore,2016,0.0
Tamilnadu,Coimbatore,2017,0.0
Tamilnadu,Coimbatore,2018,0.0
Tamilnadu,Cuddalore,2001,2.4533334
Tamilnadu,Cuddalore,2002,4.8299999
Tamilnadu,Cuddalore,2005,4.4900002
Tamilnadu,Cuddalore,2006,5.29
Tamilnadu,Cuddalore,2007,0.57999998
Tamilnadu,Cuddalore,2009,2.0533333
Tamilnadu,Cuddalore,2010,7.2866664
Tamilnadu,Cuddalore,2011,0.31999999
Tamilnadu,Cuddalore,2014,-3.2666667
Tamilnadu,Cuddalore,2015,-2.6111112
Tamilnadu,Cuddalore,2016,0.0
Tamilnadu,Cuddalore,2017,0.0
Tamilnadu,Cuddalore,2018,0.0
Tamilnadu,Dharmapuri,2000,6.5885715
Tamilnadu,Dharmapuri,2001,3.615
Tamilnadu,Dharmapuri,2002,4.6333332
Tamilnadu,Dharmapuri,2004,1.9000001
Tamilnadu,Dharmapuri,2006,1.1
Tamilnadu,Dharmapuri,2011,0.62
Tamilnadu,Dharmapuri,2013,0.0
Tamilnadu,Dharmapuri,2014,-18.130909
Tamilnadu,Dharmapuri,2015,-16.561251
Tamilnadu,Dharmapuri,2018,0.0
Tamilnadu,Dindigul,2000,2.3066669
Tamilnadu,Dindigul,2001,4.9566665
Tamilnadu,Dindigul,2002,11.33
Tamilnadu,Dindigul,2004,6.5999999
Tamilnadu,Dindigul,2005,8.9333334
Tamilnadu,Dindigul,2006,3.1900001
Tamilnadu,Dindigul,2007,4.9349999
Tamilnadu,Dindigul,2009,4.3600001
Tamilnadu,Dindigul,2010,6.8000002
Tamilnadu,Dindigul,2011,16.02
Tamilnadu,Dindigul,2013,0.0
Tamilnadu,Dindigul,2014,-12.333333
Tamilnadu,Dindigul,2015,-3.1945455
Tamilnadu,Dindigul,2016,0.0
Tamilnadu,Dindigul,2018,0.0
Tamilnadu,Erode,2000,3.165
Tamilnadu,Erode,2001,3.8466668
Tamilnadu,Erode,2002,2.8466668
Tamilnadu,Erode,2004,3.056
Tamilnadu,Erode,2005,7.6599998
Tamilnadu,Erode,2006,7.4000001
Tamilnadu,Erode,2007,4.8514285
Tamilnadu,Erode,2009,6.5728574
Tamilnadu,Erode,2010,2.5433333
Tamilnadu,Erode,2011,7.0
Tamilnadu,Erode,2013,0.0
Tamilnadu,Erode,2014,-2.8911111
Tamilnadu,Erode,2015,-2.9525001
Tamilnadu,Erode,2016,0.0
Tamilnadu,Erode,2017,0.0
Tamilnadu,Erode,2018,0.0
Tamilnadu,Kanchipuram,2000,2.48
Tamilnadu,Kanchipuram,2001,4.6480002
Tamilnadu,Kanchipuram,2002,5.1100001
Tamilnadu,Kanchipuram,2004,5.7933331
Tamilnadu,Kanchipuram,2005,3.8840001
Tamilnadu,Kanchipuram,2006,0.38
Tamilnadu,Kanchipuram,2007,4.4400001
Tamilnadu,Kanchipuram,2009,6.5266666
Tamilnadu,Kanchipuram,2011,5.8000002
Tamilnadu,Kanchipuram,2013,0.0
Tamilnadu,Kanchipuram,2014,-4.974
Tamilnadu,Kanchipuram,2015,-2.77
Tamilnadu,Kanchipuram,2016,0.0
Tamilnadu,Kanchipuram,2017,0.0
Tamilnadu,Kanchipuram,2018,0.0
Tamilnadu,Kanniyakumari,2000,3.6733334
Tamilnadu,Kanniyakumari,2001,1.8533334
Tamilnadu,Kanniyakumari,2002,3.0300002
Tamilnadu,Kanniyakumari,2004,3.8099999
Tamilnadu,Kanniyakumari,2006,0.38
Tamilnadu,Kanniyakumari,2007,1.0
Tamilnadu,Kanniyakumari,2009,0.57999998
Tamilnadu,Kanniyakumari,2010,2.22
Tamilnadu,Kanniyakumari,2011,5.4000001
Tamilnadu,Kanniyakumari,2013,0.0
Tamilnadu,Kanniyakumari,2014,-8.2685709
Tamilnadu,Kanniyakumari,2015,-4.2599998
Tamilnadu,Kanniyakumari,2018,0.0
Tamilnadu,Karur,2001,3.0
Tamilnadu,Karur,2007,1.0
Tamilnadu,Karur,2009,2.3899999
Tamilnadu,Karur,2011,1.59
Tamilnadu,Karur,2013,0.0
Tamilnadu,Karur,2014,-15.62
Tamilnadu,Karur,2015,-4.5114288
Tamilnadu,Karur,2016,0.0
Tamilnadu,Karur,2018,0.0
Tamilnadu,Krishnagiri,2000,3.1542857
Tamilnadu,Krishnagiri,2001,2.8099999
Tamilnadu,Krishnagiri,2002,1.96
Tamilnadu,Krishnagiri,2004,2.48
Tamilnadu,Krishnagiri,2006,4.04
Tamilnadu,Krishnagiri,2009,0.57999998
Tamilnadu,Krishnagiri,2011,4.0
Tamilnadu,Krishnagiri,2015,-6.6599998
Tamilnadu,Krishnagiri,2016,0.0
Tamilnadu,Krishnagiri,2017,0.0
Tamilnadu,Krishnagiri,2018,0.0
Tamilnadu,Madurai,2000,2.2133334
Tamilnadu,Madurai,2001,1.204
Tamilnadu,Madurai,2002,2.6100001
Tamilnadu,Madurai,2004,1.58
Tamilnadu,Madurai,2005,4.0
Tamilnadu,Madurai,2006,1.0
Tamilnadu,Madurai,2007,9.1800003
Tamilnadu,Madurai,2010,2.0900002
Tamilnadu,Madurai,2013,0.0
Tamilnadu,Madurai,2014,-7.5485716
Tamilnadu,Madurai,2015,-9.2857141
Tamilnadu,Madurai,2016,0.0
Tamilnadu,Madurai,2017,0.0
Tamilnadu,Madurai,2018,0.0
Tamilnadu,Nagapattinam,2000,3.03
Tamilnadu,Nagapattinam,2001,5.98
Tamilnadu,Nagapattinam,2002,0.0
Tamilnadu,Nagapattinam,2004,0.62
Tamilnadu,Nagapattinam,2006,9.9799995
Tamilnadu,Nagapattinam,2007,3.5799999
Tamilnadu,Nagapattinam,2009,5.5
Tamilnadu,Nagapattinam,2011,5.4066668
Tamilnadu,Nagapattinam,2013,0.0
Tamilnadu,Nagapattinam,2014,-6.5977778
Tamilnadu,Nagapattinam,2015,-7.3499999
Tamilnadu,Nagapattinam,2016,0.0
Tamilnadu,Nagapattinam,2018,0.0
Tamilnadu,Namakkal,2000,3.4200001
Tamilnadu,Namakkal,2001,12.25
Tamilnadu,Namakkal,2002,7.1100001
Tamilnadu,Namakkal,2004,1.02
Tamilnadu,Namakkal,2005,4.8800001
Tamilnadu,Namakkal,2006,13.02
Tamilnadu,Namakkal,2007,9.46
Tamilnadu,Namakkal,2009,8.8800001
Tamilnadu,Namakkal,2011,1.0
Tamilnadu,Namakkal,2013,0.0
Tamilnadu,Namakkal,2014,-10.558
Tamilnadu,Namakkal,2015,-10.42375
Tamilnadu,Namakkal,2016,0.0
Tamilnadu,Namakkal,2017,0.0
Tamilnadu,Namakkal,2018,0.0
Tamilnadu,Perambalur,2000,8.0200005
Tamilnadu,Perambalur,2001,2.4866667
Tamilnadu,Perambalur,2002,1.0
Tamilnadu,Perambalur,2004,2.8199999
Tamilnadu,Perambalur,2005,20.09
Tamilnadu,Perambalur,2006,29.200001
Tamilnadu,Perambalur,2007,21.9
Tamilnadu,Perambalur,2009,11.18
Tamilnadu,Perambalur,2010,5.1799998
Tamilnadu,Perambalur,2013,0.0
Tamilnadu,Perambalur,2014,-24.93
Tamilnadu,Perambalur,2015,-12.57
Tamilnadu,Perambalur,2016,0.0
Tamilnadu,Perambalur,2017,0.0
Tamilnadu,Perambalur,2018,0.0
Tamilnadu,Pudukkottai,2000,2.78
Tamilnadu,Pudukkottai,2001,4.0479999
Tamilnadu,Pudukkottai,2002,7.71
Tamilnadu,Pudukkottai,2005,7.9333334
Tamilnadu,Pudukkottai,2006,5.2566667
Tamilnadu,Pudukkottai,2007,5.6900001
Tamilnadu,Pudukkottai,2009,2.577143
Tamilnadu,Pudukkottai,2010,4.79
Tamilnadu,Pudukkottai,2011,8.3000002
Tamilnadu,Pudukkottai,2013,0.0
Tamilnadu,Pudukkottai,2014,-9.1599998
Tamilnadu,Pudukkottai,2015,-3.1615384
Tamilnadu,Pudukkottai,2016,0.0
Tamilnadu,Pudukkottai,2017,0.0
Tamilnadu,Pudukkottai,2018,0.0
Tamilnadu,Ramanathapuram,2000,3.5742857
Tamilnadu,Ramanathapuram,2001,3.909091
Tamilnadu,Ramanathapuram,2002,5.98
Tamilnadu,Ramanathapuram,2004,1.98
Tamilnadu,Ramanathapuram,2005,3.9338462
Tamilnadu,Ramanathapuram,2006,5.6290908
Tamilnadu,Ramanathapuram,2007,5.0640001
Tamilnadu,Ramanathapuram,2009,6.4488888
Tamilnadu,Ramanathapuram,2011,3.2600002
Tamilnadu,Ramanathapuram,2013,0.0
Tamilnadu,Ramanathapuram,2014,-0.91400009
Tamilnadu,Ramanathapuram,2015,2.6338463
Tamilnadu,Ramanathapuram,2016,0.0
Tamilnadu,Ramanathapuram,2018,0.0
Tamilnadu,Salem,2000,3.8333333
Tamilnadu,Salem,2001,2.9349999
